Site,PD,FS,RecID,Taxon,Element,Part,Side,ProxAntFusion,DistPostFusion,ProxAntBreak,DistPostBreak,Burning,Gnawing,Butchering,Modification1,Modification2,Modification3,Length,Thickness,Comments,Item,JDNum,RefitFrags,SUNum,FAPCode,FATCode,SUTypCode,SUDescCode,ComponID,FeNum,FeTypCode
5MT5,1,6,2,UNI,UN,2,U,N,N,E,E,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,9000,98,98,GEN,35,NA,NA,NA
5MT5,5,8,5,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,2,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,8,6,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,8,7,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,8,8,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,9,LEP,MX,1,R,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,10,LEP,MT,102,R,F,N,I,V,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,11,SYL,MX,7,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,12,GAL,TI,107,R,N,F,V,I,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,33,UNI,UN,2,U,N,N,D,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,34,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,35,UNI,UN,2,U,N,N,T,V,B,R,NA,B,R,NA,2,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,36,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,37,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,38,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,39,UNI,UN,2,U,N,N,T,V,B,NA,NA,B,NA,NA,1,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,40,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,2,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,41,UNI,UN,2,U,N,N,P,V,B,NA,NA,B,NA,NA,2,2,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,42,UNI,UN,2,U,N,N,S,V,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,43,UNI,UN,2,U,N,N,P,T,W,NA,NA,W,NA,NA,2,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,44,UNI,UN,2,U,N,N,S,V,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,45,UNI,UN,2,U,N,N,S,S,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,46,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,47,UNI,UN,2,U,N,N,V,D,B,NA,NA,B,NA,NA,3,2,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,48,UNI,UN,2,U,N,N,T,V,B,NA,NA,B,NA,NA,2,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,49,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,3,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,50,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,2,0,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,51,UNI,UN,2,U,N,N,V,S,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,5,12,52,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,900,48,30,ARB,35,NA,NA,NA
5MT5,7,8,3,ODO,XP,7,R,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,900,48,31,ARB,35,NA,NA,NA
5MT5,7,8,10,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,2,2,NA,NA,0,NA,900,48,31,ARB,35,NA,NA,NA
5MT5,7,8,11,UNI,UN,2,U,N,N,S,S,NA,R,NA,R,NA,NA,2,1,NA,NA,0,NA,900,48,31,ARB,35,NA,NA,NA
5MT5,7,8,12,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,2,2,NA,NA,0,NA,900,48,31,ARB,35,NA,NA,NA
5MT5,7,8,13,UNI,UN,2,U,N,N,V,V,W,NA,NA,W,NA,NA,2,2,NA,NA,0,NA,900,48,31,ARB,35,NA,NA,NA
5MT5,7,8,14,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,900,48,31,ARB,35,NA,NA,NA
5MT5,7,8,15,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,900,48,31,ARB,35,NA,NA,NA
5MT5,9,4,5,LBI,UL,110,U,N,N,V,V,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,NA,800,48,30,ARB,35,NA,NA,NA
5MT5,9,4,6,LBI,PH,1,U,F,F,V,V,NA,R,NA,R,NA,NA,2,0,NA,NA,0,NA,800,48,30,ARB,35,NA,NA,NA
5MT5,11,6,3,NEO,CA,1,L,N,N,I,I,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,800,48,30,ARB,35,NA,NA,NA
5MT5,15,6,3,MEG,WP,1,U,F,N,I,I,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,700,30,22,ARB,35,NA,NA,NA
5MT5,19,10,3,MBI,SS,7,U,N,N,V,V,B,NA,NA,B,NA,NA,2,0,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,10,7,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,10,8,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,10,9,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,1,0,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,13,THO,MN,38,L,N,U,V,I,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,14,SYL,PM,1,L,N,N,V,I,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,15,SYL,MN,33,L,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,16,MEG,1P,1,U,F,F,I,I,B,NA,NA,B,NA,NA,3,0,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,17,LAG,FE,110,U,N,N,R,V,NA,R,NA,R,NA,NA,2,0,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,18,MDA,TI,108,R,N,F,S,C,NA,C,NA,C,NA,NA,6,3,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,35,UNI,UN,2,U,N,N,S,S,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,36,UNI,UN,2,U,N,N,S,D,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,37,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,38,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,1,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,39,UNI,UN,2,U,N,N,T,T,B,NA,NA,B,NA,NA,1,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,40,UNI,UN,2,U,N,N,S,V,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,41,UNI,UN,2,U,N,N,V,V,W,NA,NA,W,NA,NA,1,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,42,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,43,UNI,UN,2,U,N,N,E,S,NA,NA,NA,NA,NA,NA,5,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,44,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,45,UNI,UN,2,U,N,N,V,T,B,NA,NA,B,NA,NA,2,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,46,UNI,UN,2,U,N,N,V,D,NA,NA,NA,NA,NA,NA,3,2,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,47,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,48,UNI,UN,2,U,N,N,S,S,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,49,UNI,UN,2,U,N,N,T,T,B,NA,NA,B,NA,NA,3,2,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,18,50,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,19,19,2,UNI,UN,2,U,N,N,V,A,NA,NA,NA,A,NA,NA,2,0,AWL; from NHB FS18,NA,0,NA,704,48,51,STR,15,2,NA,NA
5MT5,21,9,5,MCA,MN,30,U,N,N,V,P,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,9,6,SYL,IN,90,L,F,N,V,V,NA,NA,NA,NA,NA,NA,4,0,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,9,9,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,3,3,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,9,10,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,2,1,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,13,MEG,PY,1,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,14,LEP,SC,80,R,F,N,I,V,NA,NA,NA,NA,NA,NA,4,0,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,15,SYL,HU,107,L,N,F,V,I,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,16,LEP,CA,120,R,F,N,I,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,17,LEP,RI,5,L,F,N,I,V,NA,NA,NA,NA,NA,NA,5,1,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,18,MEG,2P,1,U,F,F,I,I,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,30,UNI,UN,2,U,N,N,V,S,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,31,UNI,UN,2,U,U,N,D,D,NA,NA,NA,NA,NA,NA,5,0,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,32,UNI,UN,2,U,N,U,D,V,NA,NA,NA,NA,NA,NA,5,0,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,33,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,34,UNI,UN,2,U,N,N,V,T,B,NA,NA,B,NA,NA,2,1,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,35,UNI,UN,2,U,N,N,V,T,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,36,UNI,UN,2,U,N,N,V,D,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,37,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,38,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,39,UNI,UN,2,U,N,N,S,S,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,21,14,40,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,910,48,12,NST,30,5,NA,NA
5MT5,25,11,2,UNI,UN,2,U,N,N,S,V,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,NA,600,48,30,ARB,35,NA,NA,NA
5MT5,27,7,6,UNI,UN,2,U,N,N,V,V,NA,R,NA,R,NA,NA,3,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,7,7,UNI,UN,2,U,N,N,V,T,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,7,8,UNI,UN,2,U,N,N,S,V,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,7,9,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,2,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,7,10,UNI,UN,2,U,N,N,D,D,W,NA,NA,W,NA,NA,2,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,17,SYL,LU,55,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,18,SYL,IN,90,R,J,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,19,SYL,MT,1,R,F,F,I,I,NA,NA,NA,NA,NA,NA,4,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,20,MMA,VE,52,U,N,N,I,I,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,21,LAG,SC,81,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,22,MUR,MN,1,L,N,N,I,I,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,23,CAS,HU,104,R,U,N,I,I,B,NA,NA,B,NA,NA,3,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,24,SYL,MN,35,R,N,N,V,I,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,37,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,2,1,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,38,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,4,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,39,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,40,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,41,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,42,UNI,UN,2,U,N,N,S,S,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,43,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,44,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,45,UNI,UN,2,U,N,N,T,V,B,NA,NA,B,NA,NA,2,0,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,46,UNI,UN,2,U,N,N,V,P,NA,NA,NA,NA,NA,NA,5,1,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,47,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,27,10,48,UNI,UN,2,U,N,N,T,T,B,NA,NA,B,NA,NA,2,1,NA,NA,0,NA,604,48,30,NST,30,4,NA,NA
5MT5,28,4,15,UNI,UN,2,U,N,N,D,D,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,16,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,17,UNI,UN,2,U,N,N,V,T,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,18,UNI,UN,2,U,N,N,D,V,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,19,UNI,UN,2,U,N,N,D,D,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,20,UNI,UN,2,U,N,N,D,D,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,21,UNI,UN,2,U,N,N,D,D,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,22,UNI,UN,2,U,N,N,D,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,23,UNI,UN,2,U,N,N,D,D,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,24,UNI,UN,2,U,N,N,D,D,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,25,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,26,UNI,UN,2,U,N,N,D,D,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,27,UNI,UN,2,U,N,N,D,D,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,4,28,UNI,UN,2,U,N,N,D,D,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,28,5,3,LBI,EG,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,700,48,50,ARB,35,NA,NA,NA
5MT5,30,14,3,LBI,EG,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,15,2,UNI,UN,2,U,N,N,S,A,NA,NA,NA,A,NA,NA,5,1,AWL,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,16,2,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,23,LBI,CR,121,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,24,MEG,CO,110,R,N,N,V,V,NA,NA,NA,NA,NA,NA,7,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,25,MEG,HU,110,L,N,N,V,V,NA,NA,NA,NA,NA,NA,8,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,26,MEG,TI,108,R,N,N,V,D,NA,NA,NA,NA,NA,NA,6,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,27,MEG,SS,120,U,N,N,V,V,NA,NA,NA,NA,NA,NA,9,0,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,28,LBI,CE,7,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,29,LBI,1P,100,U,F,N,I,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,30,LBI,UL,110,U,N,N,R,R,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,31,LBI,TI,110,U,N,N,E,V,NA,NA,NA,NA,NA,NA,6,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,32,SYL,CA,1,L,F,F,I,I,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,33,LBI,UL,110,U,N,N,V,V,NA,NA,NA,NA,NA,NA,5,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,43,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,44,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,45,UNI,UN,2,U,N,N,E,V,NA,NA,NA,NA,NA,NA,5,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,46,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,5,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,47,UNI,UN,2,U,N,N,V,S,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,48,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,49,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,50,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,17,51,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,30,21,2,UNI,UN,2,U,N,N,E,V,NA,NA,NA,A,NA,NA,5,1,OMB; from NHB FS17,NA,0,NA,806,48,12,NST,30,4,NA,NA
5MT5,31,23,13,MMA,SE,1,U,N,N,I,I,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,14,SYL,FE,107,L,N,F,V,I,L,NA,NA,L,NA,NA,2,1,BURNT ON MEDIAL CONDYLE,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,15,MMA,VE,52,U,U,N,I,I,NA,NA,NA,NA,NA,NA,3,0,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,16,LEP,CP,1,R,F,F,I,I,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,17,LBI,CO,6,L,F,N,V,V,B,NA,NA,B,NA,NA,2,0,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,18,SYL,LU,7,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,26,UNI,UN,2,U,N,N,T,V,W,NA,NA,W,NA,NA,3,3,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,27,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,28,UNI,UN,2,U,N,N,T,T,B,NA,NA,B,NA,NA,1,1,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,29,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,30,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,31,UNI,UN,2,U,N,N,V,V,B,NA,NA,B,NA,NA,2,0,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,23,32,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,4,2,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
5MT5,31,34,6,UNI,UN,2,U,N,N,V,V,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,909,48,12,NST,30,5,NA,NA
